date,region,prediction_confirmed,prediction_deaths
2020-11-24,RU-ULY,1229687,95163
2020-11-25,RU-ULY,1229687,95163
2020-11-26,RU-ULY,1229687,95163
2020-11-27,RU-ULY,1229687,95163
2020-11-28,RU-ULY,1229687,95163
2020-11-29,RU-ULY,1229687,95163
2020-11-30,RU-ULY,1229687,95163
2020-12-01,RU-ULY,1229687,95163
2020-12-02,RU-ULY,1229687,95163
2020-12-03,RU-ULY,1229687,95163
2020-12-04,RU-ULY,1229687,95163
2020-12-05,RU-ULY,1229687,95163
2020-12-06,RU-ULY,1229687,95163
2020-12-07,RU-ULY,1229687,95163
2020-12-08,RU-ULY,1229687,95163
2020-12-09,RU-ULY,1229687,95163
2020-12-10,RU-ULY,1229687,95163
2020-12-11,RU-ULY,1229687,95163
2020-12-12,RU-ULY,1229687,95163
2020-12-13,RU-ULY,1229687,95163
2020-12-14,RU-ULY,1229687,95163
2020-12-15,RU-ULY,1229687,95163
2020-12-16,RU-ULY,1229687,95163
2020-12-17,RU-ULY,1229687,95163
2020-12-18,RU-ULY,1229687,95163
2020-12-19,RU-ULY,1229687,95163
2020-12-20,RU-ULY,1229687,95163
2020-12-21,RU-ULY,1229687,95163
2020-12-22,RU-ULY,1229687,95163
2020-12-23,RU-ULY,1229687,95163
2020-12-24,RU-ULY,1229687,95163
2020-12-25,RU-ULY,1229687,95163
2020-12-26,RU-ULY,1229687,95163
2020-12-27,RU-ULY,1229687,95163
2020-12-28,RU-ULY,1229687,95163
2020-12-29,RU-ULY,1229687,95163
2020-12-30,RU-ULY,1229687,95163
2020-12-31,RU-ULY,1229687,95163
2020-04-19,RU-KHA,188,5
2020-04-20,RU-KHA,222,6
2020-04-21,RU-KHA,270,8
2020-04-22,RU-KHA,328,10
2020-04-23,RU-KHA,390,12
2020-04-24,RU-KHA,455,15
2020-04-25,RU-KHA,531,19
2020-04-26,RU-KHA,609,23
2020-04-27,RU-KHA,696,28
2020-04-28,RU-KHA,792,33
2020-04-29,RU-KHA,897,38
2020-04-30,RU-KHA,1011,45
2020-05-01,RU-KHA,1131,52
2020-05-02,RU-KHA,1259,61
2020-05-03,RU-KHA,1393,69
2020-05-04,RU-KHA,1535,79
2020-05-05,RU-KHA,1689,90
2020-05-06,RU-KHA,1852,102
2020-05-07,RU-KHA,2023,114
2020-05-08,RU-KHA,2204,128
2020-05-09,RU-KHA,2391,143
2020-05-10,RU-KHA,2586,158
2020-05-11,RU-KHA,2791,175
2020-05-12,RU-KHA,3006,193
2020-05-13,RU-KHA,3229,212
2020-05-14,RU-KHA,3462,232
2020-05-15,RU-KHA,3703,253
2020-05-16,RU-KHA,3952,275
2020-05-17,RU-KHA,4211,298
2020-05-18,RU-KHA,4479,321
2020-05-19,RU-KHA,4758,346
2020-05-20,RU-KHA,5047,371
2020-05-21,RU-KHA,5346,397
2020-05-22,RU-KHA,5657,424
2020-05-23,RU-KHA,5979,451
2020-05-24,RU-KHA,6316,479
2020-05-25,RU-KHA,6667,506
2020-05-26,RU-KHA,7035,534
2020-05-27,RU-KHA,7421,562
2020-05-28,RU-KHA,7827,590
2020-05-29,RU-KHA,8256,618
2020-05-30,RU-KHA,8712,645
2020-05-31,RU-KHA,9196,672
2020-06-01,RU-KHA,9715,699
2020-06-02,RU-KHA,10271,724
2020-06-03,RU-KHA,10869,750
2020-06-04,RU-KHA,11516,774
2020-06-05,RU-KHA,12218,798
2020-06-06,RU-KHA,12981,821
2020-06-07,RU-KHA,13812,844
2020-06-08,RU-KHA,14722,866
2020-06-09,RU-KHA,15717,888
2020-06-10,RU-KHA,16808,910
2020-06-11,RU-KHA,18007,932
2020-06-12,RU-KHA,19323,955
2020-06-13,RU-KHA,20770,979
2020-06-14,RU-KHA,22360,1005
2020-06-15,RU-KHA,24108,1034
2020-06-16,RU-KHA,26027,1066
2020-06-17,RU-KHA,28134,1103
2020-06-18,RU-KHA,30443,1145
2020-06-19,RU-KHA,32973,1194
2020-06-20,RU-KHA,35740,1251
2020-06-21,RU-KHA,38762,1317
2020-06-22,RU-KHA,42058,1395
2020-06-23,RU-KHA,45645,1486
2020-06-24,RU-KHA,49543,1592
2020-06-25,RU-KHA,53771,1715
2020-06-26,RU-KHA,58347,1857
2020-06-27,RU-KHA,63290,2022
2020-06-28,RU-KHA,68619,2211
2020-06-29,RU-KHA,74351,2428
2020-06-30,RU-KHA,80503,2675
2020-07-01,RU-KHA,87092,2955
2020-07-02,RU-KHA,94133,3271
2020-07-03,RU-KHA,101640,3627
2020-07-04,RU-KHA,109625,4025
2020-07-05,RU-KHA,118099,4469
2020-07-06,RU-KHA,127072,4963
2020-07-07,RU-KHA,136551,5508
2020-07-08,RU-KHA,146541,6109
2020-07-09,RU-KHA,157046,6768
2020-07-10,RU-KHA,168066,7488
2020-07-11,RU-KHA,179599,8272
2020-07-12,RU-KHA,191644,9122
2020-07-13,RU-KHA,204192,10040
2020-07-14,RU-KHA,217238,11028
2020-07-15,RU-KHA,230770,12086
2020-07-16,RU-KHA,244778,13216
2020-07-17,RU-KHA,259249,14418
2020-07-18,RU-KHA,274169,15691
2020-07-19,RU-KHA,289523,17034
2020-07-20,RU-KHA,305300,18446
2020-07-21,RU-KHA,321484,19923
2020-07-22,RU-KHA,338067,21464
2020-07-23,RU-KHA,355039,23062
2020-07-24,RU-KHA,372397,24715
2020-07-25,RU-KHA,390142,26415
2020-07-26,RU-KHA,408283,28155
2020-07-27,RU-KHA,426835,29930
2020-07-28,RU-KHA,445825,31729
2020-07-29,RU-KHA,465291,33544
2020-07-30,RU-KHA,485286,35364
2020-07-31,RU-KHA,505878,37180
2020-08-01,RU-KHA,527153,38980
2020-08-02,RU-KHA,549220,40752
2020-08-03,RU-KHA,572209,42486
2020-08-04,RU-KHA,596277,44168
2020-08-05,RU-KHA,621611,45789
2020-08-06,RU-KHA,648428,47335
2020-08-07,RU-KHA,676980,48798
2020-08-08,RU-KHA,707558,50168
2020-08-09,RU-KHA,740490,51436
2020-08-10,RU-KHA,776151,52597
2020-08-11,RU-KHA,814958,53647
2020-08-12,RU-KHA,857380,54585
2020-08-13,RU-KHA,903933,55412
2020-08-14,RU-KHA,955190,56136
2020-08-15,RU-KHA,1011775,56765
2020-08-16,RU-KHA,1074370,57316
2020-08-17,RU-KHA,1143715,57808
2020-08-18,RU-KHA,1220606,58268
2020-08-19,RU-KHA,1305898,58731
2020-08-20,RU-KHA,1315310,59236
2020-08-21,RU-KHA,1315310,59823
2020-08-22,RU-KHA,1315310,60061
2020-08-23,RU-KHA,1315310,60851
2020-08-24,RU-KHA,1315310,61711
2020-08-25,RU-KHA,1315310,62199
2020-08-26,RU-KHA,1315310,62681
2020-08-27,RU-KHA,1315310,62893
2020-08-28,RU-KHA,1315310,63581
2020-08-29,RU-KHA,1315310,63581
2020-08-30,RU-KHA,1315310,63975
2020-08-31,RU-KHA,1315310,64349
2020-09-01,RU-KHA,1315310,64412
2020-09-02,RU-KHA,1315310,64412
2020-09-03,RU-KHA,1315310,64423
2020-09-04,RU-KHA,1315310,64423
2020-09-05,RU-KHA,1315310,64423
2020-09-06,RU-KHA,1315310,64423
2020-09-07,RU-KHA,1315310,64423
2020-09-08,RU-KHA,1315310,64423
2020-09-09,RU-KHA,1315310,64423
2020-09-10,RU-KHA,1315310,64423
2020-09-11,RU-KHA,1315310,64423
2020-09-12,RU-KHA,1315310,64423
2020-09-13,RU-KHA,1315310,64423
2020-09-14,RU-KHA,1315310,64423
2020-09-15,RU-KHA,1315310,64423
2020-09-16,RU-KHA,1315310,64423
2020-09-17,RU-KHA,1315310,64423
2020-09-18,RU-KHA,1315310,64423
2020-09-19,RU-KHA,1315310,64423
2020-09-20,RU-KHA,1315310,64423
2020-09-21,RU-KHA,1315310,64423
2020-09-22,RU-KHA,1315310,64423
2020-09-23,RU-KHA,1315310,64423
2020-09-24,RU-KHA,1315310,64423
2020-09-25,RU-KHA,1315310,64423
2020-09-26,RU-KHA,1315310,64423
2020-09-27,RU-KHA,1315310,64423
2020-09-28,RU-KHA,1315310,64423
2020-09-29,RU-KHA,1315310,64423
2020-09-30,RU-KHA,1315310,64423
2020-10-01,RU-KHA,1315310,64423
2020-10-02,RU-KHA,1315310,64423
2020-10-03,RU-KHA,1315310,64423
2020-10-04,RU-KHA,1315310,64423
2020-10-05,RU-KHA,1315310,64423
2020-10-06,RU-KHA,1315310,64423
2020-10-07,RU-KHA,1315310,64423
2020-10-08,RU-KHA,1315310,64423
2020-10-09,RU-KHA,1315310,64423
2020-10-10,RU-KHA,1315310,64423
2020-10-11,RU-KHA,1315310,64423
2020-10-12,RU-KHA,1315310,64423
2020-10-13,RU-KHA,1315310,64423
2020-10-14,RU-KHA,1315310,64423
2020-10-15,RU-KHA,1315310,64423
2020-10-16,RU-KHA,1315310,64423
2020-10-17,RU-KHA,1315310,64423
2020-10-18,RU-KHA,1315310,64423
2020-10-19,RU-KHA,1315310,64423
2020-10-20,RU-KHA,1315310,64423
2020-10-21,RU-KHA,1315310,64423
2020-10-22,RU-KHA,1315310,64423
2020-10-23,RU-KHA,1315310,64423
2020-10-24,RU-KHA,1315310,64423
2020-10-25,RU-KHA,1315310,64423
2020-10-26,RU-KHA,1315310,64423
2020-10-27,RU-KHA,1315310,64423
2020-10-28,RU-KHA,1315310,64423
2020-10-29,RU-KHA,1315310,64423
2020-10-30,RU-KHA,1315310,64423
2020-10-31,RU-KHA,1315310,64423
2020-11-01,RU-KHA,1315310,64423
2020-11-02,RU-KHA,1315310,64423
2020-11-03,RU-KHA,1315310,64423
2020-11-04,RU-KHA,1315310,64423
2020-11-05,RU-KHA,1315310,64423
2020-11-06,RU-KHA,1315310,64423
2020-11-07,RU-KHA,1315310,64423
2020-11-08,RU-KHA,1315310,64423
2020-11-09,RU-KHA,1315310,64423
2020-11-10,RU-KHA,1315310,64423
2020-11-11,RU-KHA,1315310,64423
2020-11-12,RU-KHA,1315310,64423
2020-11-13,RU-KHA,1315310,64423
2020-11-14,RU-KHA,1315310,64423
2020-11-15,RU-KHA,1315310,64423
2020-11-16,RU-KHA,1315310,64423
2020-11-17,RU-KHA,1315310,64423
2020-11-18,RU-KHA,1315310,64423
2020-11-19,RU-KHA,1315310,64423
2020-11-20,RU-KHA,1315310,64423
2020-11-21,RU-KHA,1315310,64423
2020-11-22,RU-KHA,1315310,64423
2020-11-23,RU-KHA,1315310,64423
2020-11-24,RU-KHA,1315310,64423
2020-11-25,RU-KHA,1315310,64423
2020-11-26,RU-KHA,1315310,64423
2020-11-27,RU-KHA,1315310,64423
2020-11-28,RU-KHA,1315310,64423
2020-11-29,RU-KHA,1315310,64423
2020-11-30,RU-KHA,1315310,64423
2020-12-01,RU-KHA,1315310,64423
2020-12-02,RU-KHA,1315310,64423
2020-12-03,RU-KHA,1315310,64423
2020-12-04,RU-KHA,1315310,64423
2020-12-05,RU-KHA,1315310,64423
2020-12-06,RU-KHA,1315310,64423
2020-12-07,RU-KHA,1315310,64423
2020-12-08,RU-KHA,1315310,64423
2020-12-09,RU-KHA,1315310,64423
2020-12-10,RU-KHA,1315310,64423
2020-12-11,RU-KHA,1315310,64423
2020-12-12,RU-KHA,1315310,64423
2020-12-13,RU-KHA,1315310,64423
2020-12-14,RU-KHA,1315310,64423
2020-12-15,RU-KHA,1315310,64423
2020-12-16,RU-KHA,1315310,64423
2020-12-17,RU-KHA,1315310,64423
2020-12-18,RU-KHA,1315310,64423
2020-12-19,RU-KHA,1315310,64423
2020-12-20,RU-KHA,1315310,64423
2020-12-21,RU-KHA,1315310,64423
2020-12-22,RU-KHA,1315310,64423
2020-12-23,RU-KHA,1315310,64423
2020-12-24,RU-KHA,1315310,64423
2020-12-25,RU-KHA,1315310,64423
2020-12-26,RU-KHA,1315310,64423
2020-12-27,RU-KHA,1315310,64423
2020-12-28,RU-KHA,1315310,64423
2020-12-29,RU-KHA,1315310,64423
2020-12-30,RU-KHA,1315310,64423
2020-12-31,RU-KHA,1315310,64423
2020-04-19,RU-KHM,4,0
2020-04-20,RU-KHM,8,0
2020-04-21,RU-KHM,13,0
2020-04-22,RU-KHM,20,0
2020-04-23,RU-KHM,28,0
2020-04-24,RU-KHM,39,1
2020-04-25,RU-KHM,51,1
2020-04-26,RU-KHM,66,2
2020-04-27,RU-KHM,84,2
2020-04-28,RU-KHM,104,3
2020-04-29,RU-KHM,127,4
2020-04-30,RU-KHM,154,5
2020-05-01,RU-KHM,184,7
2020-05-02,RU-KHM,217,9
2020-05-03,RU-KHM,254,10
2020-05-04,RU-KHM,295,13
2020-05-05,RU-KHM,340,15
2020-05-06,RU-KHM,389,18
2020-05-07,RU-KHM,443,21
2020-05-08,RU-KHM,502,25
2020-05-09,RU-KHM,565,29
2020-05-10,RU-KHM,633,33
2020-05-11,RU-KHM,707,38
2020-05-12,RU-KHM,785,43
2020-05-13,RU-KHM,869,49
2020-05-14,RU-KHM,959,55
2020-05-15,RU-KHM,1054,62
2020-05-16,RU-KHM,1156,69
2020-05-17,RU-KHM,1263,77
2020-05-18,RU-KHM,1376,86
2020-05-19,RU-KHM,1495,95
2020-05-20,RU-KHM,1621,105
2020-05-21,RU-KHM,1754,115
2020-05-22,RU-KHM,1893,126
2020-05-23,RU-KHM,2039,138
2020-05-24,RU-KHM,2192,150
2020-05-25,RU-KHM,2353,163
2020-05-26,RU-KHM,2521,177
2020-05-27,RU-KHM,2697,191
2020-05-28,RU-KHM,2882,206
2020-05-29,RU-KHM,3076,221
2020-05-30,RU-KHM,3279,237
2020-05-31,RU-KHM,3492,253
2020-06-01,RU-KHM,3717,269
2020-06-02,RU-KHM,3953,286
2020-06-03,RU-KHM,4202,304
2020-06-04,RU-KHM,4465,321
2020-06-05,RU-KHM,4743,339
2020-06-06,RU-KHM,5039,358
2020-06-07,RU-KHM,5353,376
2020-06-08,RU-KHM,5688,395
2020-06-09,RU-KHM,6046,414
2020-06-10,RU-KHM,6429,433
2020-06-11,RU-KHM,6841,452
2020-06-12,RU-KHM,7284,471
2020-06-13,RU-KHM,7762,490
2020-06-14,RU-KHM,8279,510
2020-06-15,RU-KHM,8838,530
2020-06-16,RU-KHM,9445,550
2020-06-17,RU-KHM,10104,571
2020-06-18,RU-KHM,10821,592
2020-06-19,RU-KHM,11601,615
2020-06-20,RU-KHM,12451,638
2020-06-21,RU-KHM,13378,663
2020-06-22,RU-KHM,14387,689
2020-06-23,RU-KHM,15488,718
2020-06-24,RU-KHM,16688,749
2020-06-25,RU-KHM,17995,782
2020-06-26,RU-KHM,19418,820
2020-06-27,RU-KHM,20967,862
2020-06-28,RU-KHM,22651,908
2020-06-29,RU-KHM,24481,960
2020-06-30,RU-KHM,26465,1019
2020-07-01,RU-KHM,28616,1085
2020-07-02,RU-KHM,30944,1160
2020-07-03,RU-KHM,33459,1244
2020-07-04,RU-KHM,36173,1339
2020-07-05,RU-KHM,39098,1446
2020-07-06,RU-KHM,42244,1567
2020-07-07,RU-KHM,45622,1702
2020-07-08,RU-KHM,49244,1853
2020-07-09,RU-KHM,53120,2023
2020-07-10,RU-KHM,57261,2211
2020-07-11,RU-KHM,61677,2421
2020-07-12,RU-KHM,66377,2654
2020-07-13,RU-KHM,71372,2911
2020-07-14,RU-KHM,76668,3194
2020-07-15,RU-KHM,82276,3506
2020-07-16,RU-KHM,88201,3847
2020-07-17,RU-KHM,94450,4219
2020-07-18,RU-KHM,101029,4625
2020-07-19,RU-KHM,107943,5065
2020-07-20,RU-KHM,115197,5541
2020-07-21,RU-KHM,122794,6054
2020-07-22,RU-KHM,130737,6606
2020-07-23,RU-KHM,139028,7197
2020-07-24,RU-KHM,147671,7828
2020-07-25,RU-KHM,156665,8500
2020-07-26,RU-KHM,166013,9214
2020-07-27,RU-KHM,175718,9968
2020-07-28,RU-KHM,185782,10763
2020-07-29,RU-KHM,196208,11599
2020-07-30,RU-KHM,207001,12474
2020-07-31,RU-KHM,218169,13387
2020-08-01,RU-KHM,229720,14337
2020-08-02,RU-KHM,241667,15321
2020-08-03,RU-KHM,254025,16337
2020-08-04,RU-KHM,266816,17383
2020-08-05,RU-KHM,280065,18454
2020-08-06,RU-KHM,293805,19549
2020-08-07,RU-KHM,308076,20662
2020-08-08,RU-KHM,322925,21791
2020-08-09,RU-KHM,338410,22930
2020-08-10,RU-KHM,354599,24075
2020-08-11,RU-KHM,371573,25223
2020-08-12,RU-KHM,389426,26368
2020-08-13,RU-KHM,408266,27506
2020-08-14,RU-KHM,428218,28634
2020-08-15,RU-KHM,449425,29747
2020-08-16,RU-KHM,472047,30842
2020-08-17,RU-KHM,496268,31917
2020-08-18,RU-KHM,522292,32971
2020-08-19,RU-KHM,550345,34003
2020-08-20,RU-KHM,580682,35014
2020-08-21,RU-KHM,613581,36006
2020-08-22,RU-KHM,649348,36984
2020-08-23,RU-KHM,688318,37955
2020-08-24,RU-KHM,730856,38927
2020-08-25,RU-KHM,777355,39911
2020-08-26,RU-KHM,828242,40923
2020-08-27,RU-KHM,883972,41980
2020-08-28,RU-KHM,945033,43103
2020-08-29,RU-KHM,1011944,44319
2020-08-30,RU-KHM,1085254,45656
2020-08-31,RU-KHM,1165541,47149
2020-09-01,RU-KHM,1253412,48837
2020-09-02,RU-KHM,1349501,50765
2020-09-03,RU-KHM,1454465,52983
2020-09-04,RU-KHM,1568985,55544
2020-09-05,RU-KHM,1674086,58512
2020-09-06,RU-KHM,1674086,61950
2020-09-07,RU-KHM,1674086,65804
2020-09-08,RU-KHM,1674086,69710
2020-09-09,RU-KHM,1674086,74811
2020-09-10,RU-KHM,1674086,80189
2020-09-11,RU-KHM,1674086,85428
2020-09-12,RU-KHM,1674086,90992
2020-09-13,RU-KHM,1674086,96614
2020-09-14,RU-KHM,1674086,102995
2020-09-15,RU-KHM,1674086,108569
2020-09-16,RU-KHM,1674086,115048
2020-09-17,RU-KHM,1674086,121429
2020-09-18,RU-KHM,1674086,127398
2020-09-19,RU-KHM,1674086,133074
2020-09-20,RU-KHM,1674086,138802
2020-09-21,RU-KHM,1674086,144003
2020-09-22,RU-KHM,1674086,148855
2020-09-23,RU-KHM,1674086,153033
2020-09-24,RU-KHM,1674086,156899
2020-09-25,RU-KHM,1674086,159757
2020-09-26,RU-KHM,1674086,161667
2020-09-27,RU-KHM,1674086,162852
2020-09-28,RU-KHM,1674086,163067
2020-09-29,RU-KHM,1674086,163067
2020-09-30,RU-KHM,1674086,163067
2020-10-01,RU-KHM,1674086,163067
2020-10-02,RU-KHM,1674086,163067
2020-10-03,RU-KHM,1674086,163067
2020-10-04,RU-KHM,1674086,163067
2020-10-05,RU-KHM,1674086,163067
2020-10-06,RU-KHM,1674086,163067
2020-10-07,RU-KHM,1674086,163067
2020-10-08,RU-KHM,1674086,163067
2020-10-09,RU-KHM,1674086,163067
2020-10-10,RU-KHM,1674086,163067
2020-10-11,RU-KHM,1674086,163067
2020-10-12,RU-KHM,1674086,163067
2020-10-13,RU-KHM,1674086,163067
2020-10-14,RU-KHM,1674086,163067
2020-10-15,RU-KHM,1674086,163067
2020-10-16,RU-KHM,1674086,163067
2020-10-17,RU-KHM,1674086,163067
2020-10-18,RU-KHM,1674086,163067
2020-10-19,RU-KHM,1674086,163067
2020-10-20,RU-KHM,1674086,163067
2020-10-21,RU-KHM,1674086,163067
2020-10-22,RU-KHM,1674086,163067
2020-10-23,RU-KHM,1674086,163067
2020-10-24,RU-KHM,1674086,163067
2020-10-25,RU-KHM,1674086,163067
2020-10-26,RU-KHM,1674086,163067
2020-10-27,RU-KHM,1674086,163067
2020-10-28,RU-KHM,1674086,163067
2020-10-29,RU-KHM,1674086,163067
2020-10-30,RU-KHM,1674086,163067
2020-10-31,RU-KHM,1674086,163067
2020-11-01,RU-KHM,1674086,163067
2020-11-02,RU-KHM,1674086,163067
2020-11-03,RU-KHM,1674086,163067
2020-11-04,RU-KHM,1674086,163067
2020-11-05,RU-KHM,1674086,163067
2020-11-06,RU-KHM,1674086,163067
2020-11-07,RU-KHM,1674086,163067
2020-11-08,RU-KHM,1674086,163067
2020-11-09,RU-KHM,1674086,163067
2020-11-10,RU-KHM,1674086,163067
2020-11-11,RU-KHM,1674086,163067
2020-11-12,RU-KHM,1674086,163067
2020-11-13,RU-KHM,1674086,163067
2020-11-14,RU-KHM,1674086,163067
2020-11-15,RU-KHM,1674086,163067
2020-11-16,RU-KHM,1674086,163067
2020-11-17,RU-KHM,1674086,163067
2020-11-18,RU-KHM,1674086,163067
2020-11-19,RU-KHM,1674086,163067
2020-11-20,RU-KHM,1674086,163067
2020-11-21,RU-KHM,1674086,163067
2020-11-22,RU-KHM,1674086,163067
2020-11-23,RU-KHM,1674086,163067
2020-11-24,RU-KHM,1674086,163067
2020-11-25,RU-KHM,1674086,163067
2020-11-26,RU-KHM,1674086,163067
2020-11-27,RU-KHM,1674086,163067
2020-11-28,RU-KHM,1674086,163067
2020-11-29,RU-KHM,1674086,163067
2020-11-30,RU-KHM,1674086,163067
2020-12-01,RU-KHM,1674086,163067
2020-12-02,RU-KHM,1674086,163067
2020-12-03,RU-KHM,1674086,163067
2020-12-04,RU-KHM,1674086,163067
2020-12-05,RU-KHM,1674086,163067
2020-12-06,RU-KHM,1674086,163067
2020-12-07,RU-KHM,1674086,163067
2020-12-08,RU-KHM,1674086,163067
2020-12-09,RU-KHM,1674086,163067
2020-12-10,RU-KHM,1674086,163067
2020-12-11,RU-KHM,1674086,163067
2020-12-12,RU-KHM,1674086,163067
2020-12-13,RU-KHM,1674086,163067
2020-12-14,RU-KHM,1674086,163067
2020-12-15,RU-KHM,1674086,163067
2020-12-16,RU-KHM,1674086,163067
2020-12-17,RU-KHM,1674086,163067
2020-12-18,RU-KHM,1674086,163067
2020-12-19,RU-KHM,1674086,163067
2020-12-20,RU-KHM,1674086,163067
2020-12-21,RU-KHM,1674086,163067
2020-12-22,RU-KHM,1674086,163067
2020-12-23,RU-KHM,1674086,163067
2020-12-24,RU-KHM,1674086,163067
2020-12-25,RU-KHM,1674086,163067
2020-12-26,RU-KHM,1674086,163067
2020-12-27,RU-KHM,1674086,163067
2020-12-28,RU-KHM,1674086,163067
2020-12-29,RU-KHM,1674086,163067
2020-12-30,RU-KHM,1674086,163067
2020-12-31,RU-KHM,1674086,163067
2020-04-19,RU-CHE,80,0
2020-04-20,RU-CHE,90,0
2020-04-21,RU-CHE,102,0
2020-04-22,RU-CHE,116,0
2020-04-23,RU-CHE,134,1
2020-04-24,RU-CHE,154,1
2020-04-25,RU-CHE,176,2
2020-04-26,RU-CHE,202,3
2020-04-27,RU-CHE,231,4
2020-04-28,RU-CHE,263,6
2020-04-29,RU-CHE,299,7
2020-04-30,RU-CHE,339,9
2020-05-01,RU-CHE,383,11
2020-05-02,RU-CHE,431,14
2020-05-03,RU-CHE,484,17
2020-05-04,RU-CHE,541,20
2020-05-05,RU-CHE,602,24
2020-05-06,RU-CHE,669,28
2020-05-07,RU-CHE,740,33
2020-05-08,RU-CHE,816,38
2020-05-09,RU-CHE,897,44
2020-05-10,RU-CHE,983,51
2020-05-11,RU-CHE,1074,58
2020-05-12,RU-CHE,1170,65
2020-05-13,RU-CHE,1272,74
2020-05-14,RU-CHE,1378,82
2020-05-15,RU-CHE,1489,92
2020-05-16,RU-CHE,1605,102
2020-05-17,RU-CHE,1727,113
2020-05-18,RU-CHE,1853,125
2020-05-19,RU-CHE,1984,137
2020-05-20,RU-CHE,2120,150
2020-05-21,RU-CHE,2261,163
2020-05-22,RU-CHE,2406,177
2020-05-23,RU-CHE,2557,192
2020-05-24,RU-CHE,2713,207
2020-05-25,RU-CHE,2874,222
2020-05-26,RU-CHE,3040,238
2020-05-27,RU-CHE,3213,254
2020-05-28,RU-CHE,3392,271
2020-05-29,RU-CHE,3578,287
2020-05-30,RU-CHE,3772,304
2020-05-31,RU-CHE,3974,321
2020-06-01,RU-CHE,4186,337
2020-06-02,RU-CHE,4409,354
2020-06-03,RU-CHE,4645,370
2020-06-04,RU-CHE,4895,386
2020-06-05,RU-CHE,5161,402
2020-06-06,RU-CHE,5447,417
2020-06-07,RU-CHE,5753,431
2020-06-08,RU-CHE,6085,445
2020-06-09,RU-CHE,6444,458
2020-06-10,RU-CHE,6836,471
2020-06-11,RU-CHE,7263,483
2020-06-12,RU-CHE,7732,494
2020-06-13,RU-CHE,8246,505
2020-06-14,RU-CHE,8813,515
2020-06-15,RU-CHE,9438,525
2020-06-16,RU-CHE,10127,535
2020-06-17,RU-CHE,10888,545
2020-06-18,RU-CHE,11729,555
2020-06-19,RU-CHE,12658,567
2020-06-20,RU-CHE,13684,579
2020-06-21,RU-CHE,14816,594
2020-06-22,RU-CHE,16064,610
2020-06-23,RU-CHE,17438,630
2020-06-24,RU-CHE,18948,654
2020-06-25,RU-CHE,20607,682
2020-06-26,RU-CHE,22425,717
2020-06-27,RU-CHE,24413,758
2020-06-28,RU-CHE,26584,806
2020-06-29,RU-CHE,28949,864
2020-06-30,RU-CHE,31521,933
2020-07-01,RU-CHE,34311,1014
2020-07-02,RU-CHE,37331,1108
2020-07-03,RU-CHE,40593,1218
2020-07-04,RU-CHE,44107,1345
2020-07-05,RU-CHE,47886,1491
2020-07-06,RU-CHE,51937,1659
2020-07-07,RU-CHE,56271,1849
2020-07-08,RU-CHE,60896,2064
2020-07-09,RU-CHE,65820,2306
2020-07-10,RU-CHE,71048,2577
2020-07-11,RU-CHE,76586,2880
2020-07-12,RU-CHE,82437,3216
2020-07-13,RU-CHE,88604,3587
2020-07-14,RU-CHE,95087,3996
2020-07-15,RU-CHE,101885,4444
2020-07-16,RU-CHE,108995,4933
2020-07-17,RU-CHE,116414,5464
2020-07-18,RU-CHE,124135,6039
2020-07-19,RU-CHE,132152,6658
2020-07-20,RU-CHE,140454,7323
2020-07-21,RU-CHE,149032,8034
2020-07-22,RU-CHE,157875,8790
2020-07-23,RU-CHE,166969,9592
2020-07-24,RU-CHE,176303,10439
2020-07-25,RU-CHE,185863,11329
2020-07-26,RU-CHE,195637,12261
2020-07-27,RU-CHE,205613,13233
2020-07-28,RU-CHE,215780,14240
2020-07-29,RU-CHE,226132,15281
2020-07-30,RU-CHE,236662,16351
2020-07-31,RU-CHE,247370,17446
2020-08-01,RU-CHE,258261,18559
2020-08-02,RU-CHE,269344,19685
2020-08-03,RU-CHE,280637,20819
2020-08-04,RU-CHE,292166,21952
2020-08-05,RU-CHE,303969,23077
2020-08-06,RU-CHE,316092,24188
2020-08-07,RU-CHE,328597,25274
2020-08-08,RU-CHE,341561,26330
2020-08-09,RU-CHE,355075,27345
2020-08-10,RU-CHE,369253,28311
2020-08-11,RU-CHE,384224,29221
2020-08-12,RU-CHE,400143,30066
2020-08-13,RU-CHE,417188,30841
2020-08-14,RU-CHE,435562,31537
2020-08-15,RU-CHE,455499,32151
2020-08-16,RU-CHE,477259,32679
2020-08-17,RU-CHE,501135,33118
2020-08-18,RU-CHE,527454,33469
2020-08-19,RU-CHE,556575,33734
2020-08-20,RU-CHE,588895,33919
2020-08-21,RU-CHE,624846,34031
2020-08-22,RU-CHE,664899,34084
2020-08-23,RU-CHE,709560,34093
2020-08-24,RU-CHE,759376,34093
2020-08-25,RU-CHE,814884,34093
2020-08-26,RU-CHE,876778,34126
2020-08-27,RU-CHE,945704,34232
2020-08-28,RU-CHE,1022360,34451
2020-08-29,RU-CHE,1107441,34830
2020-08-30,RU-CHE,1201709,35429
2020-08-31,RU-CHE,1305897,36310
2020-09-01,RU-CHE,1420821,37545
2020-09-02,RU-CHE,1547197,39205
2020-09-03,RU-CHE,1685917,41380
2020-09-04,RU-CHE,1837875,44164
2020-09-05,RU-CHE,2003811,47657
2020-09-06,RU-CHE,2184530,51970
2020-09-07,RU-CHE,2380824,57220
2020-09-08,RU-CHE,2593433,63531
2020-09-09,RU-CHE,2823060,71032
